code,name
BSE/BOM532163,SAREGAMA INDIA LTD. EOD Prices
BSE/BOM532164,MINOLTA FINANCE LTD. EOD Prices
BSE/BOM532166,ALKA SECURITIES LTD. EOD Prices
BSE/BOM532167,OMKAR PHARMACHEM LTD. EOD Prices
BSE/BOM532172,Adroit Infotech Ltd EOD Prices
BSE/BOM532173,CYBERTECH SYSTEMS AND SOFTWARE LTD. EOD Prices
BSE/BOM532174,ICICI BANK LTD. EOD Prices
BSE/BOM532175,Cyient Limited EOD Prices
BSE/BOM532178,ENGINEERS INDIA LTD. EOD Prices
BSE/BOM532179,CORPORATION BANK EOD Prices
BSE/BOM532180,Dhanlaxmi Bank Limited EOD Prices
BSE/BOM532181,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD. EOD Prices
BSE/BOM532183,GAYATRI SUGARS LTD. EOD Prices
BSE/BOM532187,INDUSIND BANK LTD. EOD Prices
BSE/BOM532189,INDIA TOURISM DEVELOPMENT CORPORATION LTD. EOD Prices
BSE/BOM532191,STATE BANK OF TRAVANCORE EOD Prices
BSE/BOM532200,STATE BANK OF MYSORE EOD Prices
BSE/BOM532209,JAMMU & KASHMIR BANK LTD. EOD Prices
BSE/BOM532210,CITY UNION BANK LTD. EOD Prices
BSE/BOM532212,ARCHIES LTD. EOD Prices
BSE/BOM532215,AXIS BANK LTD. EOD Prices
BSE/BOM532216,HB STOCKHOLDINGS LTD. EOD Prices
BSE/BOM532217,SIEL FINANCIAL SERVICES LTD. EOD Prices
BSE/BOM532218,SOUTH INDIAN BANK LTD. EOD Prices
BSE/BOM532219,ENERGY DEVELOPMENT COMPANY LTD. EOD Prices
BSE/BOM532221,SONATA SOFTWARE LTD. EOD Prices
BSE/BOM532230,BENGAL TEA & FABRICS LTD. EOD Prices
BSE/BOM532234,NATIONAL ALUMINIUM CO.LTD. EOD Prices
BSE/BOM532240,INDIA NIPPON ELECTRICALS LTD. EOD Prices
BSE/BOM532249,Sql Star International Ltd.-$ EOD Prices
BSE/BOM532254,Polaris Consulting & Services Limited EOD Prices
BSE/BOM532256,NALWA SONS INVESTMENTS LTD. EOD Prices
BSE/BOM532259,APAR INDUSTRIES LTD. EOD Prices
BSE/BOM532262,TCI INDUSTRIES LTD. EOD Prices
BSE/BOM532268,Accelya Solutions India Ltd EOD Prices
BSE/BOM532271,Orchasp Ltd EOD Prices
BSE/BOM532275,LANDMARC LEISURE CORPORATION LTD. EOD Prices
BSE/BOM532276,SYNDICATE BANK EOD Prices
BSE/BOM532281,HCL TECHNOLOGIES LTD. EOD Prices
BSE/BOM532282,Castex Technologies Ltd-$ EOD Prices
BSE/BOM532284,TCFC FINANCE LTD. EOD Prices
BSE/BOM532285,Geojit Financial Services Ltd EOD Prices
BSE/BOM532286,JINDAL STEEL & POWER LTD. EOD Prices
BSE/BOM532287,ENTEGRA LTD. EOD Prices
BSE/BOM532290,BLB LTD. EOD Prices
BSE/BOM532291,Kdl Biotech Ltd. EOD Prices
BSE/BOM532293,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LTD. EOD Prices
BSE/BOM532296,GLENMARK PHARMACEUTICALS LTD. EOD Prices
BSE/BOM532298,Zenith Infotech Ltd. EOD Prices
BSE/BOM532300,WOCKHARDT LTD. EOD Prices
BSE/BOM532301,TATA COFFEE LTD. EOD Prices
BSE/BOM532303,INTEGRATED HITECH LTD. EOD Prices
BSE/BOM532304,KJMC Corporate Advisors (India) Ltd. EOD Prices
BSE/BOM532305,IND-SWIFT LABORATORIES LTD. EOD Prices
BSE/BOM532307,MELSTAR INFORMATION TECHNOLOGIES LTD. EOD Prices
BSE/BOM532309,GE Power India Ltd EOD Prices
BSE/BOM532310,SHREE RAMA MULTI-TECH LTD. EOD Prices
BSE/BOM532311,Tutis Technologies Ltd.-$ EOD Prices
BSE/BOM532312,GEOMETRIC LTD. EOD Prices
BSE/BOM532313,MAHINDRA LIFESPACE DEVELOPERS LTD. EOD Prices
BSE/BOM532316,S KUMARS.COM LTD. EOD Prices
BSE/BOM532318,GEMINI COMMUNICATION LTD. EOD Prices
BSE/BOM532320,Vaarad Ventures Ltd EOD Prices
BSE/BOM532321,CADILA HEALTHCARE LTD. EOD Prices
BSE/BOM532322,ELDER PHARMACEUTICALS LTD. EOD Prices
BSE/BOM532323,SHIVA CEMENT LTD. EOD Prices
BSE/BOM532324,CINEVISTA LTD. EOD Prices
BSE/BOM532326,INTENSE TECHNOLOGIES LTD.-$ EOD Prices
BSE/BOM532329,DANLAW TECHNOLOGIES INDIA LTD.-$ EOD Prices
BSE/BOM532330,BIOPAC INDIA CORPORATION LTD.-$ EOD Prices
BSE/BOM532331,AJANTA PHARMA LTD. EOD Prices
BSE/BOM532332,CURA TECHNOLOGIES LTD. EOD Prices
BSE/BOM532333,HB PORTFOLIO LTD. EOD Prices
BSE/BOM532334,HB ESTATE DEVELOPERS LTD. EOD Prices
BSE/BOM532335,Ambica Agarbathies & Aroma Industries Ltd. EOD Prices
BSE/BOM532336,BARON INFOTECH LTD. EOD Prices
BSE/BOM532338,Valuemart Info Technologies Ltd. EOD Prices
BSE/BOM532339,COMPUCOM SOFTWARE LTD.-$ EOD Prices
BSE/BOM532340,OMNI AXS SOFTWARE LTD. EOD Prices
BSE/BOM532341,IZMO Limited-$ EOD Prices
BSE/BOM532342,Commex Technology Limited EOD Prices
BSE/BOM532343,TVS MOTOR COMPANY LTD. EOD Prices
BSE/BOM532344,SOFTSOL INDIA LTD. EOD Prices
BSE/BOM532345,GATI LTD. EOD Prices
BSE/BOM532346,BLUE STAR INFOTECH LTD. EOD Prices
BSE/BOM532347,HELIOS & MATHESON INFORMATION TECHNOLOGY LTD.-$ EOD Prices
BSE/BOM532348,SUBEX LTD. EOD Prices
BSE/BOM532349,TRANSPORT CORPORATION OF INDIA LTD. EOD Prices
BSE/BOM532350,PADMALAYA TELEFILMS LTD. EOD Prices
BSE/BOM532351,AKSH OPTIFIBRE LTD. EOD Prices
BSE/BOM532354,Virgo Global Ltd EOD Prices
BSE/BOM532355,PICTUREHOUSE MEDIA LTD. EOD Prices
BSE/BOM532356,TRIVENI ENGINEERING & INDUSTRIES LTD. EOD Prices
BSE/BOM532357,MUKTA ARTS LTD. EOD Prices
BSE/BOM532359,HIT KIT GLOBAL SOLUTIONS LTD. EOD Prices
BSE/BOM532362,NAGPUR POWER & INDUSTRIES LTD. EOD Prices
BSE/BOM532363,CTIL LTD. EOD Prices
BSE/BOM532364,CYBERSCAPE MULTIMEDIA LTD. EOD Prices
BSE/BOM532365,DYNACONS SYSTEMS & SOLUTIONS LTD. EOD Prices
BSE/BOM532366,PNB GILTS LTD. EOD Prices
BSE/BOM532367,KANIKA INFOTECH LTD. EOD Prices
BSE/BOM532368,Brightcom Group Ltd EOD Prices
BSE/BOM532369,RAMCO INDUSTRIES LTD. EOD Prices
BSE/BOM532370,RAMCO SYSTEMS LTD. EOD Prices
BSE/BOM532371,TATA TELESERVICES (MAHARASHTRA) LTD. EOD Prices
BSE/BOM532372,Virinchi Ltd EOD Prices
BSE/BOM532373,WEP SOLUTIONS LTD. EOD Prices
BSE/BOM532374,STERLITE TECHNOLOGIES LTD. EOD Prices
BSE/BOM532375,TIPS INDUSTRIES LTD. EOD Prices
BSE/BOM532376,MRO-TEK Realty Ltd EOD Prices
BSE/BOM532378,UNIVERSAL ARTS LTD. EOD Prices
BSE/BOM532379,FIRSTOBJECT TECHNOLOGIES LTD. EOD Prices
BSE/BOM532380,BABA ARTS LTD.-$ EOD Prices
BSE/BOM532382,BALAJI TELEFILMS LTD. EOD Prices
BSE/BOM532384,TYCHE INDUSTRIES LTD. EOD Prices
BSE/BOM532386,CALIFORNIA SOFTWARE CO.LTD. EOD Prices
BSE/BOM532387,PRITISH NANDY COMMUNICATIONS LTD. EOD Prices
BSE/BOM532388,INDIAN OVERSEAS BANK EOD Prices
BSE/BOM532389,VALECHA ENGINEERING LTD.-$ EOD Prices
BSE/BOM532390,TAJGVK HOTELS & RESORTS LTD. EOD Prices
BSE/BOM532391,OPTO CIRCUITS (INDIA) LTD. EOD Prices
BSE/BOM532392,CREATIVE EYE LTD. EOD Prices
BSE/BOM532395,Axiscades Technologies Ltd EOD Prices
BSE/BOM532397,Konndor Industries Ltd EOD Prices
BSE/BOM532398,Usha Martin Education & Solutions Limited EOD Prices
BSE/BOM532399,Reliance Mediaworks Ltd. EOD Prices
BSE/BOM532400,Birlasoft Ltd EOD Prices
BSE/BOM532401,VIJAYA BANK EOD Prices
BSE/BOM532402,USG TECH SOLUTIONS LTD. EOD Prices
BSE/BOM532403,FOURTH GENERATION INFORMATION SYSTEMS LTD. EOD Prices
BSE/BOM532404,SAVEN TECHNOLOGIES LTD. EOD Prices
BSE/BOM532405,Ccs Infotech Ltd. EOD Prices
BSE/BOM532406,AVANTEL LTD. EOD Prices
BSE/BOM532407,Moschip Technologies Ltd EOD Prices
BSE/BOM532408,MEGASOFT LTD. EOD Prices
BSE/BOM532410,TRANSCORP INTERNATIONAL LTD. EOD Prices
BSE/BOM532411,VISESH INFOTECNICS LTD. EOD Prices
BSE/BOM532413,CEREBRA INTEGRATED TECHNOLOGIES LTD. EOD Prices
BSE/BOM532414,IKF TECHNOLOGIES LTD. EOD Prices
BSE/BOM532416,NEXT MEDIAWORKS LTD. EOD Prices
BSE/BOM532418,ANDHRA BANK EOD Prices
BSE/BOM532419,Smartlink Holdings Ltd EOD Prices
BSE/BOM532424,GODREJ CONSUMER PRODUCTS LTD. EOD Prices
BSE/BOM532425,Genus Prime Infra Ltd EOD Prices
BSE/BOM532430,BF UTILITIES LTD.-$ EOD Prices
BSE/BOM532432,UNITED SPIRITS LTD. EOD Prices
BSE/BOM532435,Sanmit Infra Limited EOD Prices
BSE/BOM532439,Olectra Greentech Ltd EOD Prices
BSE/BOM532440,MPS LTD. EOD Prices
BSE/BOM532441,RAINBOW DENIM LTD. EOD Prices
BSE/BOM532442,MW UNITEXX LTD. EOD Prices
BSE/BOM532443,CERA SANITARYWARE LTD. EOD Prices
BSE/BOM532444,T.SPIRITUAL WORLD LTD. EOD Prices
BSE/BOM532454,BHARTI AIRTEL LTD. EOD Prices
BSE/BOM532455,SHALIMAR WIRES INDUSTRIES LTD. EOD Prices
BSE/BOM532456,COMPUAGE INFOCOM LTD. EOD Prices
BSE/BOM532457,GULSHAN POLYOLS LTD. EOD Prices
BSE/BOM532459,Faze Three Autofab Ltd-$ EOD Prices
BSE/BOM532460,PONNI SUGARS (ERODE) LTD. EOD Prices
BSE/BOM532461,PUNJAB NATIONAL BANK EOD Prices
BSE/BOM532466,ORACLE FINANCIAL SERVICES SOFTWARE LTD. EOD Prices
BSE/BOM532467,HAZOOR MULTI PROJECTS LTD.-$ EOD Prices
BSE/BOM532468,Kama Holdings Limited-$ EOD Prices
BSE/BOM532470,MATHER & PLATT FIRE SYSTEMS LTD. EOD Prices
BSE/BOM532475,APTECH LTD. EOD Prices
BSE/BOM532477,UNION BANK OF INDIA EOD Prices
BSE/BOM532478,UNITED BREWERIES LTD.-$ EOD Prices
BSE/BOM532479,ISMT LTD. EOD Prices
BSE/BOM532480,ALLAHABAD BANK EOD Prices
BSE/BOM532481,NOIDA TOLL BRIDGE COMPANY LTD. EOD Prices
BSE/BOM532482,GRANULES INDIA LTD.-$ EOD Prices
BSE/BOM532483,CANARA BANK EOD Prices
BSE/BOM532485,BALMER LAWRIE INVESTMENTS LTD. EOD Prices
BSE/BOM532486,POKARNA LTD. EOD Prices
BSE/BOM532488,DIVI'S LABORATORIES LTD. EOD Prices
BSE/BOM532491,Ece Industries Ltd.-$ EOD Prices
BSE/BOM532493,ASTRA MICROWAVE PRODUCTS LTD. EOD Prices
BSE/BOM532494,Micro Technologies (india) Ltd.-$ EOD Prices
BSE/BOM532497,RADICO KHAITAN LTD. EOD Prices
BSE/BOM532498,SHRIRAM CITY UNION FINANCE LTD. EOD Prices
BSE/BOM532500,MARUTI SUZUKI INDIA LTD. EOD Prices
BSE/BOM532503,RAJAPALAYAM MILLS LTD.-$ EOD Prices
BSE/BOM532504,Navin Fluorine International Limited-$ EOD Prices
BSE/BOM532505,UCO BANK EOD Prices
BSE/BOM532507,B.A.G.FILMS & MEDIA LTD. EOD Prices
BSE/BOM532508,JINDAL STAINLESS LTD. EOD Prices
BSE/BOM532509,SUPRAJIT ENGINEERING LTD.-$ EOD Prices
BSE/BOM532511,EXCEL CROP CARE LTD. EOD Prices
BSE/BOM532513,TVS ELECTRONICS LTD. EOD Prices
BSE/BOM532514,INDRAPRASTHA GAS LTD. EOD Prices
BSE/BOM532515,TV TODAY NETWORK LTD. EOD Prices
BSE/BOM532516,Surya Pharmaceutical Ltd. EOD Prices
BSE/BOM532518,Florence Investech Limited-$ EOD Prices
BSE/BOM532521,Palred Technologies Limited EOD Prices
BSE/BOM532522,PETRONET LNG LTD. EOD Prices
BSE/BOM532523,BIOCON LTD. EOD Prices
BSE/BOM532524,PTC INDIA LTD. EOD Prices
BSE/BOM532525,BANK OF MAHARASHTRA EOD Prices
BSE/BOM532526,DISHMAN PHARMACEUTICALS & CHEMICALS LTD. EOD Prices
BSE/BOM532527,RAMKRISHNA FORGINGS LTD. EOD Prices
BSE/BOM532528,DATAMATICS GLOBAL SERVICES LTD. EOD Prices
BSE/BOM532529,NEW DELHI TELEVISION LTD. EOD Prices
BSE/BOM532531,Strides Pharma Science Ltd EOD Prices
BSE/BOM532532,JAIPRAKASH ASSOCIATES LTD. EOD Prices
BSE/BOM532537,LUMAX AUTOMOTIVE SYSTEMS LTD. EOD Prices
BSE/BOM532538,ULTRATECH CEMENT LTD. EOD Prices
BSE/BOM532539,MINDA INDUSTRIES LTD.-$ EOD Prices
BSE/BOM532540,TATA CONSULTANCY SERVICES LTD. EOD Prices
BSE/BOM532541,Coforge Ltd EOD Prices
BSE/BOM532542,Crew B.o.s.products Ltd. EOD Prices
BSE/BOM532543,GP Petroleums Limited EOD Prices
BSE/BOM532545,Fresenius Kabi Oncology Ltd. EOD Prices
BSE/BOM532548,CENTURY PLYBOARDS (I) LTD.-$ EOD Prices
BSE/BOM532553,Welspun Enterprises Ltd EOD Prices
BSE/BOM532555,NTPC LTD. EOD Prices
BSE/BOM532604,S.A.L.STEEL LTD. EOD Prices
BSE/BOM532605,JBM AUTO LTD. EOD Prices
BSE/BOM532606,Parekh Aluminex Ltd. EOD Prices
BSE/BOM532607,Ontrack Systems Ltd. EOD Prices
BSE/BOM532608,Deccan Chronicle Holdings Ltd. EOD Prices
BSE/BOM532609,Bharati Shipyard Ltd. EOD Prices
BSE/BOM532610,DWARIKESH SUGAR INDUSTRIES LTD. EOD Prices
BSE/BOM532612,INDOCO REMEDIES LTD. EOD Prices
BSE/BOM532613,VIP Clothing Ltd EOD Prices
BSE/BOM532614,IMPEX FERRO TECH LTD. EOD Prices
BSE/BOM532616,XCHANGING SOLUTIONS LTD. EOD Prices
BSE/BOM532617,JET AIRWAYS (INDIA) LTD. EOD Prices
BSE/BOM532621,MORARJEE TEXTILES LTD. EOD Prices
BSE/BOM532622,GATEWAY DISTRIPARKS LTD. EOD Prices
BSE/BOM532623,N.R.INTERNATIONAL LTD. EOD Prices
BSE/BOM532624,JINDAL PHOTO LTD. EOD Prices
BSE/BOM532626,PONDY OXIDES & CHEMICALS LTD. EOD Prices
BSE/BOM532627,Jaiprakash Power Ventures Limited EOD Prices
BSE/BOM532628,3I INFOTECH LTD. EOD Prices
BSE/BOM532629,MCNALLY BHARAT ENGINEERING COMPANY LTD. EOD Prices
BSE/BOM532630,GOKALDAS EXPORTS LTD. EOD Prices
BSE/BOM532633,ALLSEC TECHNOLOGIES LTD. EOD Prices
BSE/BOM532636,IIFL Finance Ltd EOD Prices
BSE/BOM532637,MANGALAM DRUGS & ORGANICS LTD. EOD Prices
BSE/BOM532638,SHOPPERS STOP LTD. EOD Prices
BSE/BOM532640,CYBER MEDIA (INDIA) LTD. EOD Prices
BSE/BOM532641,Nandan Denim Limited EOD Prices
BSE/BOM532642,JSW Holdings Limited EOD Prices
BSE/BOM532643,SHREE GANESH FORGINGS LTD. EOD Prices
BSE/BOM532644,J.K.CEMENT LTD. EOD Prices
BSE/BOM532645,BEEYU OVERSEAS LTD. EOD Prices
BSE/BOM532646,UNIPLY INDUSTRIES LTD. EOD Prices
BSE/BOM532647,PROVOGUE (INDIA) LTD. EOD Prices
BSE/BOM532648,YES BANK LTD. EOD Prices
BSE/BOM532649,NECTAR LIFESCIENCES LTD. EOD Prices
BSE/BOM532650,MSP STEEL & POWER LTD. EOD Prices
BSE/BOM532651,SPL INDUSTRIES LTD. EOD Prices
BSE/BOM532652,KARNATAKA BANK LTD. EOD Prices
BSE/BOM532654,MCLEOD RUSSEL INDIA LTD. EOD Prices
BSE/BOM532656,FACOR ALLOYS LTD. EOD Prices
BSE/BOM532657,FACOR STEELS LTD. EOD Prices
BSE/BOM532658,EON ELECTRIC LTD. EOD Prices
BSE/BOM532659,IDFC LIMITED EOD Prices
BSE/BOM532660,VIVIMED LABS LTD. EOD Prices
BSE/BOM532661,RANE (MADRAS) LTD. EOD Prices
BSE/BOM532662,HT MEDIA LTD. EOD Prices
BSE/BOM532663,Sasken Technologies Ltd EOD Prices
BSE/BOM532664,Amar Remedies Ltd. EOD Prices
BSE/BOM532665,RAJVIR INDUSTRIES LTD. EOD Prices
BSE/BOM532666,FCS SOFTWARE SOLUTIONS LTD. EOD Prices
BSE/BOM532667,SUZLON ENERGY LTD. EOD Prices
BSE/BOM532668,AURIONPRO SOLUTIONS LTD. EOD Prices
BSE/BOM532669,SOUTHERN ONLINE BIO TECHNOLOGIES LTD. EOD Prices
BSE/BOM532670,SHREE RENUKA SUGARS LTD. EOD Prices
BSE/BOM532672,Glodyne Technoserve Ltd. EOD Prices
BSE/BOM532673,K.M.SUGAR MILLS LTD. EOD Prices
BSE/BOM532674,BANNARI AMMAN SPINNING MILLS LTD. EOD Prices
BSE/BOM532675,Prithvi Information Solutions Ltd. EOD Prices
BSE/BOM532676,PBA INFRASTRUCTURE LTD. EOD Prices
BSE/BOM532678,BOMBAY RAYON FASHIONS LTD. EOD Prices
BSE/BOM532679,SORIL Infra Resources Ltd EOD Prices
BSE/BOM532682,ABG SHIPYARD LTD. EOD Prices
BSE/BOM532683,AIA ENGINEERING LTD. EOD Prices
BSE/BOM532684,EVEREST KANTO CYLINDER LTD. EOD Prices
BSE/BOM532686,KERNEX MICROSYSTEMS (INDIA) LTD. EOD Prices
BSE/BOM532687,REPRO INDIA LTD. EOD Prices
BSE/BOM532689,PVR LTD. EOD Prices
BSE/BOM532690,RAMSARUP INDUSTRIES LTD. EOD Prices
BSE/BOM532691,Tulip Telecom Ltd. EOD Prices
BSE/BOM532692,RADHA MADHAV CORPORATION LTD. EOD Prices
BSE/BOM532693,PUNJ LLOYD LTD. EOD Prices
BSE/BOM532694,BARTRONICS INDIA LTD. EOD Prices
BSE/BOM532695,CELEBRITY FASHIONS LTD. EOD Prices
BSE/BOM532696,EDUCOMP SOLUTIONS LTD. EOD Prices
BSE/BOM532698,NITIN SPINNERS LTD. EOD Prices
BSE/BOM532699,ROYAL ORCHID HOTELS LTD. EOD Prices
BSE/BOM532700,ENTERTAINMENT NETWORK (INDIA) LTD. EOD Prices
BSE/BOM532701,Cella Space Ltd EOD Prices
BSE/BOM532702,GUJARAT STATE PETRONET LTD. EOD Prices
BSE/BOM532705,JAGRAN PRAKASHAN LTD. EOD Prices
BSE/BOM532706,INOX LEISURE LTD. EOD Prices
BSE/BOM532707,DYNEMIC PRODUCTS LTD. EOD Prices
BSE/BOM532708,GVK POWER & INFRASTRUCTURE LTD. EOD Prices
BSE/BOM532710,SADBHAV ENGINEERING LTD. EOD Prices
BSE/BOM532711,SUNIL HITECH ENGINEERS LTD. EOD Prices
BSE/BOM532712,RELIANCE COMMUNICATIONS LTD. EOD Prices
BSE/BOM532713,SAKUMA EXPORTS LTD. EOD Prices
BSE/BOM532714,KEC INTERNATIONAL LTD. EOD Prices
BSE/BOM532715,GITANJALI GEMS LTD. EOD Prices
BSE/BOM532716,GILLANDERS ARBUTHNOT & CO.LTD. EOD Prices
BSE/BOM532717,INDO TECH TRANSFORMERS LTD. EOD Prices
BSE/BOM532718,PRATIBHA INDUSTRIES LTD. EOD Prices
BSE/BOM532719,B.L.KASHYAP AND SONS LTD. EOD Prices
BSE/BOM532720,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD. EOD Prices
BSE/BOM532721,VISA STEEL LTD. EOD Prices
BSE/BOM532722,NITCO LTD. EOD Prices
BSE/BOM532723,MPDL Ltd EOD Prices
BSE/BOM532725,SOLAR INDUSTRIES INDIA LTD. EOD Prices
BSE/BOM532726,GALLANTT METAL LTD. EOD Prices
BSE/BOM532727,ADHUNIK METALIKS LTD. EOD Prices
BSE/BOM532728,MALU PAPER MILLS LTD. EOD Prices
BSE/BOM532729,UTTAM SUGAR MILLS LTD. EOD Prices
BSE/BOM532730,STL GLOBAL LTD. EOD Prices
BSE/BOM532731,ROHIT FERRO-TECH LTD. EOD Prices
BSE/BOM532732,KEWAL KIRAN CLOTHING LTD. EOD Prices
BSE/BOM532733,SUN TV NETWORK LTD. EOD Prices
BSE/BOM532734,GODAWARI POWER & ISPAT LTD. EOD Prices
BSE/BOM532735,R Systems International Limited EOD Prices
BSE/BOM532737,EMKAY GLOBAL FINANCIAL SERVICES LTD. EOD Prices
BSE/BOM532738,TANTIA CONSTRUCTIONS LTD. EOD Prices
BSE/BOM532739,PLETHICO PHARMACEUTICALS LTD. EOD Prices
BSE/BOM532740,LOKESH MACHINES LTD. EOD Prices
BSE/BOM532741,Kamdhenu Ltd EOD Prices
BSE/BOM532742,PAUSHAK LTD. EOD Prices
BSE/BOM532744,GTN TEXTILES LTD. EOD Prices
BSE/BOM532745,Inditrade Capital Limited EOD Prices
BSE/BOM532746,UNITY INFRAPROJECTS LTD. EOD Prices
BSE/BOM532747,Kingfisher Airlines Ltd. EOD Prices
BSE/BOM532748,PRIME FOCUS LTD. EOD Prices
BSE/BOM532749,ALLCARGO LOGISTICS LTD. EOD Prices
BSE/BOM532751,EASUN REYROLLE LTD. EOD Prices
BSE/BOM532754,GMR INFRASTRUCTURE LTD. EOD Prices
BSE/BOM532755,TECH MAHINDRA LTD. EOD Prices
BSE/BOM532756,Mahindra CIE Automotive Limited EOD Prices
BSE/BOM532757,VOLTAMP TRANSFORMERS LTD. EOD Prices
BSE/BOM532758,Kew Industries Ltd. EOD Prices
BSE/BOM532759,ATLANTA LTD. EOD Prices
BSE/BOM532760,Deep Energy Resources Ltd EOD Prices
BSE/BOM532761,HOV SERVICES LTD. EOD Prices
BSE/BOM532762,ACTION CONSTRUCTION EQUIPMENT LTD. EOD Prices
BSE/BOM532764,GeeCee Ventures Limited EOD Prices
BSE/BOM532765,USHER AGRO LTD. EOD Prices
BSE/BOM532766,RICHA INDUSTRIES LTD. EOD Prices
BSE/BOM532767,GAYATRI PROJECTS LTD. EOD Prices
BSE/BOM532768,FIEM INDUSTRIES LTD. EOD Prices
BSE/BOM532770,HANUNG TOYS & TEXTILES LTD. EOD Prices
BSE/BOM532771,Jhs Svendgaard Laboratories Ltd. EOD Prices
BSE/BOM532772,DCB Bank Limited EOD Prices
BSE/BOM532773,GLOBAL VECTRA HELICORP LTD. EOD Prices
BSE/BOM532774,Inspirisys Solutions Ltd EOD Prices
BSE/BOM532775,GTL INFRASTRUCTURE LTD. EOD Prices
BSE/BOM532776,SHIVAM AUTOTECH LTD. EOD Prices
BSE/BOM532777,INFO EDGE (INDIA) LTD. EOD Prices
BSE/BOM532778,LANCO INFRATECH LTD. EOD Prices
BSE/BOM532779,TORRENT POWER LTD. EOD Prices
BSE/BOM532780,PARSVNATH DEVELOPERS LTD. EOD Prices
BSE/BOM532782,SUTLEJ TEXTILES & INDUSTRIES LTD. EOD Prices
BSE/BOM532783,LT FOODS LTD. EOD Prices
BSE/BOM532784,Sobha Limited EOD Prices
BSE/BOM532785,RUCHIRA PAPERS LTD. EOD Prices
BSE/BOM532786,GOL OFFSHORE LTD. EOD Prices
BSE/BOM532787,ESS DEE ALUMINIUM LTD. EOD Prices
BSE/BOM532788,XL ENERGY LTD. EOD Prices
BSE/BOM532789,NISSAN COPPER LTD. EOD Prices
BSE/BOM532790,Tanla Platforms Ltd EOD Prices
BSE/BOM532792,CAIRN INDIA LTD. EOD Prices
BSE/BOM532793,Shree Ashtavinayak Cine Vision Ltd. EOD Prices
BSE/BOM532794,Zee Media Corporation Limited EOD Prices
BSE/BOM532795,Siti Networks Ltd EOD Prices
BSE/BOM532796,LUMAX AUTO TECHNOLOGIES LTD. EOD Prices
BSE/BOM532797,AUTOLINE INDUSTRIES LTD. EOD Prices
BSE/BOM532798,NETWORK18 MEDIA & INVESTMENTS LTD. EOD Prices
BSE/BOM532799,HUBTOWN LTD. EOD Prices
BSE/BOM532800,TV18 BROADCAST LTD. EOD Prices
BSE/BOM532801,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD. EOD Prices
BSE/BOM532803,POCHIRAJU INDUSTRIES LTD. EOD Prices
BSE/BOM532804,TECHNOCRAFT INDUSTRIES (INDIA) LTD. EOD Prices
BSE/BOM532805,REDINGTON (INDIA) LTD. EOD Prices
BSE/BOM532806,AI CHAMPDANY INDUSTRIES LTD. EOD Prices
BSE/BOM532807,Cineline India Limited EOD Prices
BSE/BOM532808,Pearl Global Industries Limited EOD Prices
BSE/BOM532809,FIRSTSOURCE SOLUTIONS LTD. EOD Prices
BSE/BOM532810,POWER FINANCE CORPORATION LTD. EOD Prices
BSE/BOM532811,AHLUWALIA CONTRACTS (INDIA) LTD. EOD Prices
BSE/BOM532812,TRANSWARRANTY FINANCE LTD. EOD Prices
BSE/BOM532813,C & C CONSTRUCTIONS LTD. EOD Prices
BSE/BOM532814,INDIAN BANK EOD Prices
BSE/BOM532815,SMS PHARMACEUTICALS LTD. EOD Prices
BSE/BOM532816,BROADCAST INITIATIVES LTD. EOD Prices
BSE/BOM532817,ORIENTAL TRIMEX LTD. EOD Prices
BSE/BOM532819,MINDTREE LTD. EOD Prices
BSE/BOM532820,E-Land Apparel Limited EOD Prices
BSE/BOM532821,Indus Fila Ltd. EOD Prices
BSE/BOM532822,Vodafone Idea Ltd EOD Prices
BSE/BOM532823,EURO CERAMICS LTD. EOD Prices
BSE/BOM532824,VTX INDUSTRIES LIMITED EOD Prices
BSE/BOM532825,JAGJANANI TEXTILES LTD. EOD Prices
BSE/BOM532826,RAJ TELEVISION NETWORK LTD. EOD Prices
BSE/BOM532827,PAGE INDUSTRIES LTD. EOD Prices
BSE/BOM532828,AMD INDUSTRIES LTD. EOD Prices
BSE/BOM532829,Lehar Footwears Ltd EOD Prices
BSE/BOM532830,Astral Ltd EOD Prices
BSE/BOM532831,ABHISHEK CORPORATION LTD. EOD Prices
BSE/BOM532832,INDIABULLS REAL ESTATE LTD. EOD Prices
BSE/BOM532834,CAMLIN FINE SCIENCES LTD. EOD Prices
BSE/BOM532835,ICRA LTD. EOD Prices
BSE/BOM532836,Sancia Global Infraprojects Limited EOD Prices
BSE/BOM532837,ORBIT CORPORATION LTD. EOD Prices
BSE/BOM532839,DISH TV INDIA LTD. EOD Prices
BSE/BOM532840,Advanta Limited EOD Prices
BSE/BOM532841,SAHYADRI INDUSTRIES LTD. EOD Prices
BSE/BOM532842,SREE RAYALASEEMA HI-STRENGTH HYPO LTD. EOD Prices
BSE/BOM532843,FORTIS HEALTHCARE LTD. EOD Prices
BSE/BOM532845,TGB BANQUETS AND HOTELS LTD. EOD Prices
BSE/BOM532847,HILTON METAL FORGING LTD. EOD Prices
BSE/BOM532848,DELTA CORP LTD. EOD Prices
BSE/BOM532850,MIC ELECTRONICS LTD. EOD Prices
